round_number,round_name,round_description,date_start,date_end,source_run,final_keep,final_human_label,human_review_status,human_review_source,title,source,date,url,domain,publication_date,word_count,model_final_label,model_confidence,reason,evidence_phrase,oil_role,edible_oil_terms,adulteration_action_terms,negative_terms,query_family,query_id,article_id,file_path,cleaned_text_path,article_text,llm_label,llm_confidence,llm_reason
1,round_01_mediacloud_boolean_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 22 2026, boolean + title-only + proximity queries; ghee/vanaspati excluded; human-reviewed relevance labels.",2021-01-01,2026-06-22,edible_oils_boolean_title_proximity_2026-06-22,0,irrelevant,human_reviewed,oil_relevance_review.xlsx:relevant,Patanjali's mustard oil unit in Alwar raided by Rajasthan govt: Report,opindia.com,2021-05-27,https://www.opindia.com/2021/05/patanjali-mustard-oil-mill-alwar-raided-rajasthan-gehlot/,opindia.com,2021-05-27,343,relevant,1.0,LLM reading: Patanjali's mustard oil unit was raided by Rajasthan govt,Alwar collectorate officials have raided Patanjali’s mustard oil manufacturer Singhania oil mill,adulterated_product,mustard oil,raid; raided,,title_only,title_oils_enforcement,38237e4f-6b76-4d23-a854-743bda65fd24,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\opindia.com\6f0a66da1f38270c.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\opindia.com\6f0a66da1f38270c.txt,"As the duel between IMA and founder of Patanjali Ramdev Baba intensifies over the latter’s remark on allopathy, it has now been reported that Alwar collectorate officials have raided Patanjali’s mustard oil manufacturer Singhania oil mill.
As per a Republic World report, a raid was conducted on the mill on the orders of Rajasthan Chief Minister Ashok Gehlot. The mill has been sealed after reportedly large quantities of Patanjali’s packing pouches and goods were ‘recovered’ from the site. It is not clear why the unit was raided.
The reason for the raid is unclear, however, the Alwar collectorate has formed an inquiry committee and hinted that the investigation could be given to CB-CID to probe the matter.
IMA- Ramdev Baba tussle
The Indian Medical Association (IMA) headed by Dr Johnrose Austin Jayalal with Congres leader Dr Navjot Singh Dahiya as the National Vice President has launched a targeted attack on Yog Guru Baba Ramdev since his remarks on allopathy.
The conflict between the two, however, has been fueling since the launch of Coronil advocated by the Union Health Minister. The association since then amidst the pandemic has been running a ‘Say No To Mixopathy’ campaign to restrict the entry of Ayurveda and even made the doctors go on a hunger strike.
IMA has now upped the ante after Baba Ramdev’s statement on allopathy and the allopathic doctors went viral on social media, taking strong objection and issuing letter after letter to ministries and state governments to take stern action against him.
After Baba Ramdev’s rebuttal to their concentrated attack, the IMA has now filed a Rs 1000 crore defamation case over his statements.
IMA’s constant attacks against Baba Ramdev and his Patanjali organisation has intensified after recent reports of the IMA President’s open endorsement and support for using medical resources to spread Christianity in India were noticed. In several interviews and statements, the IMA President JA Jayalal has been found calling for proselytization, even going to the extent of declaring that the Covid pandemic is an opportunity to make the masses accept Jesus.",,,
1,round_01_mediacloud_boolean_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 22 2026, boolean + title-only + proximity queries; ghee/vanaspati excluded; human-reviewed relevance labels.",2021-01-01,2026-06-22,edible_oils_boolean_title_proximity_2026-06-22,0,irrelevant,conflict_resolved,master_duplicate_label_conflicts.csv,FSSAI asks states to enforce decision to ban blending of mustard oil with other cooking oil,indiatimes.com,2021-06-09,https://economictimes.indiatimes.com/news/india/fssai-asks-states-to-enforce-decision-to-ban-blending-of-mustard-oil-with-other-cooking-oil/articleshow/83373116.cms,economictimes.indiatimes.com,2021-06-09,107,relevant,1.0,LLM reading: Mustard oil is mentioned as the adulterated product,ban blending of mustard oil with other cooking oil,adulterated_product,edible oil; cooking oil; mustard oil; vegetable oil,food safety; FSSAI; inspection,,title_only,title_oils_enforcement,068350a9-1c36-48c8-8fcd-7e5e55a45d21,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\economictimes.indiatimes.com\285defbf6d07d836.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\economictimes.indiatimes.com\285defbf6d07d836.txt,"Related
To ensure that the prohibition is effectively enforced, the food regulator has issued an order on June 8 asking all the Commissioners of Food Safety of States/UTs and Central Licensing Authority to carry out an inspection drive.
As per the FSSAI regulations, blending of two edible oils is permitted, provided the proportion by weight of any edible vegetable oil used in the blending process is not less than 20 per cent.
Edible Oil industry body COOIT said the move will benefit mustard growers as well as consumers.
Suresh Nagpal, Chairman of COOIT, said mustard growers will get encouragement to increase the sowing area under mustard crop.",,,
1,round_01_mediacloud_boolean_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 22 2026, boolean + title-only + proximity queries; ghee/vanaspati excluded; human-reviewed relevance labels.",2021-01-01,2026-06-22,edible_oils_boolean_title_proximity_2026-06-22,0,irrelevant,conflict_resolved,master_duplicate_label_conflicts.csv,FSSAI urges states to enforce ban on blending of mustard oil with other cooking oils - BusinessToday,businesstoday.in,2021-06-09,https://www.businesstoday.in/current/economy-politics/fssai-urges-states-to-enforce-ban-on-blending-of-mustard-oil-with-other-cooking-oils/story/441253.html,businesstoday.in,2021-06-09,215,relevant,0.9,LLM reading: Mustard oil is the adulterated product being discussed.,ban on blending of mustard oil with any other cooking oil,adulterated_product,edible oil; cooking oil; mustard oil; vegetable oil,food safety; FSSAI; inspection,,title_only,title_oils_enforcement,5bd477ba-ebfb-400d-86db-068f50cb697d,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\businesstoday.in\a3fdf3046e30ac7c.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\businesstoday.in\a3fdf3046e30ac7c.txt,"Food regulator FSSAI has asked states to effectively enforce the decision to ban blending of mustard oil with any other cooking oil from June 8. In its notification dated March 8, the FSSAI had prohibited the blending of mustard oil for production of Multi-Sourced Edible Vegetable Oils (MSEVOs) with effect from June 8.
To ensure that the prohibition is effectively enforced, the food regulator has issued an order on June 8 asking all the Commissioners of Food Safety of States/UTs and Central Licensing Authority to carry out an inspection drive.
As per the FSSAI regulations, blending of two edible oils is permitted, provided the proportion by weight of any edible vegetable oil used in the blending process is not less than 20 per cent.
Edible Oil industry body COOIT said the move will benefit mustard growers as well as consumers.
Suresh Nagpal, Chairman of COOIT, said mustard growers will get encouragement to increase the sowing area under mustard crop.
Higher domestic production of mustard oil will lead to a fall in edible oil imports to some extent, he added.
""Now since there will not be mixing of any other oil, the demand of pure mustard oil will increase,"" Nagpal said.
Also Read: Centre buys record 418.47 lakh tonnes wheat for Rs 82,648 cr in 2021",,,
1,round_01_mediacloud_boolean_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 22 2026, boolean + title-only + proximity queries; ghee/vanaspati excluded; human-reviewed relevance labels.",2021-01-01,2026-06-22,edible_oils_boolean_title_proximity_2026-06-22,0,irrelevant,conflict_resolved,master_duplicate_label_conflicts.csv,FSSAI asks states to enforce decision to ban blending of mustard oil with other cooking oil,livemint.com,2021-06-09,https://www.livemint.com/news/india/fssai-asks-states-to-enforce-decision-to-ban-blending-of-mustard-oil-with-other-cooking-oil-11623253163555.html,livemint.com,2021-06-09,260,relevant,1.0,LLM reading: Mustard oil is itself being banned/adulterated,FSSAI had prohibited the blending of mustard oil for production of Multi-Sourced Edible Vegetable Oils (MSEVOs) with effect from June 8.,adulterated_product,edible oil; cooking oil; mustard oil; vegetable oil,food safety; FSSAI; inspection,,title_only,title_oils_enforcement,102029c5-36e5-40b8-b1e0-1dad0e00be43,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\livemint.com\4186a8aef41f3576.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\livemint.com\4186a8aef41f3576.txt,"FSSAI asks states to enforce decision to ban blending of mustard oil with other cooking oil
To ensure that the prohibition is effectively enforced, the food regulator has issued an order on June 8 asking all the Commissioners of Food Safety of States/UTs and Central Licensing Authority to carry out an inspection drive
PTI
Published9 Jun 2021, 09:16 PM IST
Food regulator FSSAI has asked states to effectively enforce the decision to ban blending of mustard oil with any other cooking oil from June 8. In its notification dated March 8, the FSSAI had prohibited the blending of mustard oil for production of Multi-Sourced Edible Vegetable Oils (MSEVOs) with effect from June 8.
To ensure that the prohibition is effectively enforced, the food regulator has issued an order on June 8 asking all the Commissioners of Food Safety of States/UTs and Central Licensing Authority to carry out an inspection drive. As per the FSSAI regulations, blending of two edible oils is permitted, provided the proportion by weight of any edible vegetable oil used in the blending process is not less than 20 per cent.
Edible Oil industry body COOIT said the move will benefit mustard growers as well as consumers. Suresh Nagpal, Chairman of COOIT, said mustard growers will get encouragement to increase the sowing area under mustard crop. Higher domestic production of mustard oil will lead to a fall in edible oil imports to some extent, he added. ""Now since there will not be mixing of any other oil, the demand of pure mustard oil will increase,"" Nagpal said.",,,
1,round_01_mediacloud_boolean_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 22 2026, boolean + title-only + proximity queries; ghee/vanaspati excluded; human-reviewed relevance labels.",2021-01-01,2026-06-22,edible_oils_boolean_title_proximity_2026-06-22,0,irrelevant,human_reviewed,oil_relevance_review.xlsx:relevant,Cooking Oil Adulteration: Is your cooking oil adulterated with dangerous metanil yellow colour?,indiatimes.com,2021-09-09,https://timesofindia.indiatimes.com/life-style/food-news/is-your-cooking-oil-adulterated-with-dangerous-metanil-yellow-colour/photostory/86060302.cms,timesofindia.indiatimes.com,2021-09-09,303,relevant,1.0,LLM reading: cooking oil is itself the adulterated product,how to detect the use of a prohibited colour like metanil yellow in cooking oil,adulterated_product,cooking oil,adulterated; adulteration; FSSAI,,boolean,boolean_core_oils_fraud,bce54b87-7d6e-45a4-9273-40ad87a634c8,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\fd41a362384538ef.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\fd41a362384538ef.txt,"FSSAI is back with its weekly lessons on how to check food adulteration at home. In the long run, adulterated food can be deadly and that is the reason, FSSAI has started an initiative called #DetectingFoodAdulterants. In this series, every week they share a simple trick that you can try at home to check whether your food is adulterated or not. This week, they have shared a test video on how to detect the use of a prohibited colour like metanil yellow in cooking oil. Here’s how you can check the adulteration at home. (Image: istock)
1. Take a sample of 1 ml oil in a test tube.
2. Add 4ml of distilled water to it and shake the test tube.
3. Take 2ml of this mixture in another test tube and add 2l of concentrated HCL to the mixture.
4. No colour change will be observed in the upper layer of unadulterated oil.
5. While the colour changes in the upper acid of adulterated oil. (Image: istock)
According to experts, metanil yellow is a non-permitted food colour used extensively in India. According to the National Library of Medicine, metanil yellow is not fit for human consumption. As per an animal study conducted in January 1993 by the journal Food Chemistry and Toxicology, there is a link between long-term consumption of metanil yellow and the levels of serotonin, dopamine and noradrenaline in parts of the brain. It reduces the brain's ability to learn and grasp things. (Image: istock)
As per the FSSAI tweet, HCL acid extracts the prohibited colour, like metanil yellow from the adulterated oil sample and shows colour change in the acid layer, while pure oil does not show any change in colour. (Image: istock)
For scrumptious recipes, videos, and exciting food news, subscribe to our free Daily and Weekly Newsletters.",,,
1,round_01_mediacloud_boolean_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 22 2026, boolean + title-only + proximity queries; ghee/vanaspati excluded; human-reviewed relevance labels.",2021-01-01,2026-06-22,edible_oils_boolean_title_proximity_2026-06-22,0,irrelevant,human_reviewed,oil_relevance_review.xlsx:relevant,Mumbai DRI seizes heroin worth Rs 125 crore hidden in cooking oil cargo,mid-day.com,2021-10-08,https://www.mid-day.com/mumbai/mumbai-crime-news/article/mumbai-dri-seizes-heroin-worth-rs-125-crore-hidden-in-cooking-oil-cargo-23195807,mid-day.com,2021-10-08,150,relevant,1.0,LLM reading: Cooking oil is itself the adulterated product.,a consignment of groundnut oil at the Nhava Port Trust,adulterated_product,cooking oil; groundnut oil,seized,,title_only,title_oils_enforcement,78cb9c4b-bab2-417e-9c58-3c77217bd94c,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\mid-day.com\49ea5dd6b5dbfc94.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\mid-day.com\49ea5dd6b5dbfc94.txt,"Mumbai DRI seizes heroin worth Rs 125 crore hidden in cooking oil cargo
Further investigations led the DRI to businessman Sandeep Thakker in south Mumbai who admitted that he had given his IMPEX Code to a friend, Jayesh Sanghvi in return for a commission of Rs 10,000 on every import order from Iran
Photo for representational purpose
The Directorate of Revenue Intelligence's (DRI) Mumbai unit has seized a consignment of 25 kg heroin concealed in a consignment of groundnut oil at the Nhava Port Trust in Navi Mumbai, and arrested one person, officials said on Friday.
Following a tipoff, the DRI sleuths swooped on the port on October 4 and detected the huge narcotics contraband, valued at Rs 125 crore, among boxes of a cooking oil container arriving from Iran and are now probing the possibility of a bigger drug smuggling racket with international ramifications for India and other countries.",,,
1,round_01_mediacloud_boolean_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 22 2026, boolean + title-only + proximity queries; ghee/vanaspati excluded; human-reviewed relevance labels.",2021-01-01,2026-06-22,edible_oils_boolean_title_proximity_2026-06-22,0,irrelevant,human_reviewed,oil_relevance_review.xlsx:relevant,FDA urges âbigâ hotels to hand over excess edible oil for bio-diesel | Nagpur News - Times of India,indiatimes.com,2022-01-10,https://timesofindia.indiatimes.com/city/nagpur/fda-urges-big-hotels-to-hand-over-excess-edible-oil-for-bio-diesel/articleshow/88797263.cms,timesofindia.indiatimes.com,2022-01-10,392,relevant,1.0,"LLM reading: edible oil itself is the focus of the article, specifically its reuse and recycling for bio-diesel",excess edible used oils for bio-diesel recycling,adulterated_product,edible oil; cooking oil; loose oil; loose edible oil,seized; food safety; FSSAI; FDA; samples collected,,title_only,title_oils_enforcement,8881cf6e-374b-42f1-af1d-40e11f97d7df,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\240214570ba23003.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\240214570ba23003.txt,"Nagpur: The Food and Drugs Administration (FDA) has urged eight city hotels â where edible oil consumption is more than 50 litres per day â to hand over their excess edible used oils for bio-diesel recycling to a designated company empanelled with the Food Safety and Standards Authority of India (FSSAI).
FDA sources said the hotels have been asked to ensure their excess used oil is sent for recycling through a Mumbai company.
The measure was undertaken as a part of the âEat Rightâ campaign initiated last year which aimed to enforce quality standards of food and eatables being sold at food joints, outlets, eateries and hotels.
FDA assistant commissioner Abhay Deshpande said his team visited around 85 eateries and hotels to conduct on-the-spot tests of the cooking oil with total polar material (TPM) count meter. âThe exercise to check the cooking oil with the TPM meter was to ensure that they were not reused to the extent of becoming hazardous for health,â he said. 
âThough no violations (TPM count more than 25) were found, the hotels and eateries were suggested to follow fair practices by discarding overused oils,â Deshpande added.
As part of the Eat Right campaign, FDA has inspected 1,131 premises related to food business in the city in the last few months. âAround 881 samples were collected from 1,131 food establishments and sent for testing at the government laboratory. The results are awaited. Actions would be initiated as per the degree of violations,â said Deshpande, who is working under the supervision of FDA joint commissioner Suresh Annapure.
As a part of the campaign, FDA has also conducted online training of the 511 anganwadi sevikas (attendants) who prepared food for children.
FDA has also collected 73 samples of loose edible oil available in the market and sent them for testing. Around 18,386kg loose oil worth Rs27,16,673, was seized during the action last year. âOne of the samples collected has been found to be sub-standard by the government analyst, which would now be adjudicated,â said Deshpande.
FDA had conducted pre-audit of cleanliness and hygiene at the food outlets, canteens and cafeteria at around 14 campuses, including those of hospitals, last year. Food safety training and certification (FoSTaC) training, which is part of FSSAI, has been provided to the chefs, canteen supervisors and managers of those 14 premises, said an FDA official.",,,
1,round_01_mediacloud_boolean_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 22 2026, boolean + title-only + proximity queries; ghee/vanaspati excluded; human-reviewed relevance labels.",2021-01-01,2026-06-22,edible_oils_boolean_title_proximity_2026-06-22,0,irrelevant,human_reviewed,oil_relevance_review.xlsx:relevant,Utta Pradesh: Imported edible oil worth Rs 30 lakh seized in Nanpara | Lucknow News - Times of India,indiatimes.com,2022-01-13,https://timesofindia.indiatimes.com/city/lucknow/imported-edible-oil-worth-rs-30-lakh-seized-in-nanpara/articleshow/88882614.cms,timesofindia.indiatimes.com,2022-01-13,103,relevant,1.0,"LLM reading: edible oil is itself the adulterated, fake, spurious, unsafe, misbranded, seized, or failed-sample food product.",edible oil worth over Rs 30 lakh kept in the two godowns,adulterated_product,edible oil,seized; penalty,,title_only,title_oils_enforcement,74557f42-5ccd-45ea-87e2-e58ea2bbf09c,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\760e5c19ecc9f822.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\760e5c19ecc9f822.txt,"LUCKNOW: A 20-member team of state goods and service tax (SGST) carried out searches at the house, godown and factory of an agricultural products dealer in Nanpara area of Bahraich.
An officer privy to the probe said that searches were being conducted from Tuesday night and the SGST team has detected huge tax evasion. The firm Alok Trading Company had illegally imported edible oil from Nepal and stashed it in two godowns.
The officer said that the SGST team had seized edible oil worth over Rs 30 lakh kept in the two gowdowns. The company was asked to pay a penalty and tax.",,,
1,round_01_mediacloud_boolean_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 22 2026, boolean + title-only + proximity queries; ghee/vanaspati excluded; human-reviewed relevance labels.",2021-01-01,2026-06-22,edible_oils_boolean_title_proximity_2026-06-22,0,irrelevant,human_reviewed,oil_relevance_review.xlsx:relevant,Vig Raids To Check Edible Oil Hoarding | Vijayawada News - Times of India,indiatimes.com,2022-03-07,https://timesofindia.indiatimes.com/city/vijayawada/vig-raids-to-check-edible-oil-hoarding/articleshow/90039485.cms,timesofindia.indiatimes.com,2022-03-07,275,relevant,1.0,LLM reading: edible oil hoarding and adulteration checks,"surprise raids were carried out on 126 wholesale and retail traders, supermarkets, and manufacturing units by vigilance & enforcement department officials",adulterated_product,edible oil; sunflower oil,,,title_only,title_oils_enforcement,6a9cc28d-e0d0-4c6b-a20e-28e01f86f537,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\3f602903bb3493e7.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\timesofindia.indiatimes.com\3f602903bb3493e7.txt,"Vijayawada/Visakhapatnam: With a view to controlling the price of palmolein oil, other edible oils, oilseeds, and pulses in market, surprise raids were carried out on 126 wholesale and retail traders, supermarkets, and manufacturing units by vigilance & enforcement department officials on Sunday. A series of complaints related to artificial crisis, black marketing and steep rise in prices of edible oil have emerged in the backdrop of Russia-Ukraine conflict.
The raids followed complaints of artificial crisis on the pretext that the supply of sunflower oil got disrupted because of the ongoing conflict between Russia and Ukraine.
India imports nearly 80 to 90 per cent of sunflower oil from Ukraine and Russia.
Speaking to TOI, additional superintendent of vigilance and enforcement department, G Swaroopa Rani, said they have conducted the raids on the big stores and the godowns in various parts of the city to check hoarding of edible oils. âWe didnât observe any illegal trading and artificial crisis of edible oil at the big supermarkets. The raids will continue in some more stores in the city on Monday to check hoarding and keep a tab on the possible illegal trading,â she added.
However, the officials didnât rule out the illegal trade of edible oil at some small shops in the city. It is not possible to carry out raids on the small shops, they added.
Sunflower oil is now priced at 160 to 180 a litre depending on quality. However, some traders are selling it at higher prices citing demand and supply gap due to Russia-Ukraine crisis. Some traders are creating artificial shortage to earn quick money, said K 
Siva Kumar, a resident of Vizag city.",,,
1,round_01_mediacloud_boolean_title_proximity,"MediaCloud Indian collections, Jan 1 2021 to Jun 22 2026, boolean + title-only + proximity queries; ghee/vanaspati excluded; human-reviewed relevance labels.",2021-01-01,2026-06-22,edible_oils_boolean_title_proximity_2026-06-22,0,irrelevant,human_reviewed,oil_relevance_review.xlsx:relevant,Russia-Ukraine war: Vigilance officials raid traders in AP after rise in edible oil prices,indiatoday.in,2022-03-07,https://www.indiatoday.in/india/story/andhra-pradesh-edible-oil-traders-vigilance-raid-hoarding-black-market-ukraine-import-1921765-2022-03-07,indiatoday.in,2022-03-07,278,relevant,1.0,LLM reading: edible oil is the adulterated/fake/spurious/unsafe product,Cases were registered against traders for hoarding and hiking the prices of edible oils.,adulterated_product,edible oil; sunflower oil,raid; raided,,title_only,title_oils_enforcement,d63f5eb8-603a-414d-ac51-bed1950f181e,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\indiatoday.in\376830ed074d0e1d.txt,C:\Users\yuvra\OneDrive\Desktop\RAship\FoodComputing\news_crawler\data\runs\edible_oils_boolean_title_proximity_2026-06-22\mediacloud\cleaned_text\indiatoday.in\376830ed074d0e1d.txt,"Russia-Ukraine war: Vigilance officials raid traders in AP after rise in edible oil prices
Vigilance officials raided traders in Andhra Pradesh after prices of edible oils increased in the state, since the beginning of the Russia-Ukraine war. Cases were registered against traders for hoarding and hiking the prices of edible oils.
The Vigilance and Enforcement Department of Andhra Pradesh launched raids and surprise checks on traders for unauthorised hoarding and trading of palmolein oil, other edible oils, oilseeds and pulses. This comes after the surge in prices of edible oils since the beginning of the Russia-Ukraine war.
On February 6, as many as 126 wholesale traders, retail traders, supermarkets and manufacturing units were inspected by the vigilance officials.
According to officials, 16 cases were registered for hoarding and 15 others were booked for charging excess prices on edible oils. Besides, oil samples were collected for testing the quality.
The officials also warned traders in the state to prevent illegal hoarding of palmolein and other edible oils, pulses and other commodities that causes a surge in prices and creates artificial scarcity.
‘’We will take appropriate action on licensing conditions apart from criminal action,"" an official said.
As the war between Ukraine and Russia rages on, imports from Ukraine have halted. Andhra Pradesh imports a large quantity of sunflower oil from Ukraine. The black sea region, including Ukraine and Russia, supplies 80 per cent of the world’s crude sunflower and sunflower oils. India alone imports 70 per cent of sunflower oil from Ukraine.
ALSO READ | Ukraine-Russia war in world's 'breadbasket' threatens global food supply
ALSO READ | Oil prices surge above $100 a barrel as war on Ukraine rages",,,
